# Stock Analysis Data Export
# Symbol: AAPL
# Export Date: 2025-08-30T21:45:17.782461
# Data Points: 434
# Date Range: 2024-01-02 to 2025-08-29
# Features: 50 technical indicators included
#
,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Price_Range,Price_Change,MA_5,MA_5_Signal,MA_10,MA_10_Signal,MA_20,MA_20_Signal,MA_50,MA_50_Signal,MA_100,MA_100_Signal,MA_200,MA_200_Signal,EMA_12,EMA_26,RSI_14,RSI_7,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Williams_R_14,Williams_R_21,Momentum_5,ROC_5,Momentum_10,ROC_10,Momentum_20,ROC_20,Volatility_10,Volatility_30,Volume_MA_10,Volume_Ratio,Price_Volume,Support,Resistance,Trend_5,Trend_20 
2025-01-21,221.852432251,223.6261344594,218.6039696546,223.2076219927,98070400,-0.031915842800000004,-0.0324362562,5.0221648047,-1.3551897417,228.9333007813,-1,233.0387298584,-1,241.0906478882,-1,240.2397680664,-1,232.9787664795,-1,218.8805958557,1,233.6280356201,238.3601586718,18.8983100536,23.5184166309,-4.7321230517,-2.3442241033,-2.3878989484,261.6793289846,241.0906478882,220.5019667918,41.1773621929,0.032796308100000005,-89.0309806142,-91.9941194271,-10.6023712158,-4.5610463013,-19.5007781982,-8.0797674752,-35.4342498779,-13.7722829587,0.018655282000000002,0.0144171338,57267280.0,1.7125031955,21757156771.82617,218.6039696546,259.1799258752,-1,-1
2025-01-22,223.0382385254,223.327206006,219.0125208731,219.0125208731,64126500,0.0053450226,0.0053307887,4.314685133,4.0257176523,226.1352355957,-1,231.1584060669,-1,239.378225708,-1,240.2140597534,-1,233.0108796692,-1,219.161776123,1,231.998836067,237.2252016232,24.5162852202,29.3312668543,-5.2263655562,-2.9206523939,-2.3057131623,259.9920977023,239.378225708,218.7643537137,41.2277439886,0.1036652603,-84.0786790059,-89.0716836181,-13.9903259277,-5.9023797237,-18.803237915,-7.7750261005,-34.2484436035,-13.3113938584,0.0188863093,0.0145016398,59917040.0,1.0702548056,14302661602.798464,218.6039696546,259.1799258752,-1,-1
2025-01-23,222.8688354492,226.2269096464,221.5136456644,223.9450169141,60234800,-0.0007595248,-0.0007598134,4.713263982,-1.0761814649,225.2184906006,-1,229.2611419678,-1,237.6164810181,-1,240.1231820679,-1,233.0260696411,-1,219.4468753052,1,230.5942205874,236.1617670913,24.7176477478,30.4630579864,-5.5675465039,-3.4500312159,-2.117515288,257.5017639134,237.6164810181,217.7311981227,39.7705657907,0.1291819018,-84.6869237542,-89.4891798202,-4.5837249756,-2.0152443951,-18.9726409912,-7.8450732564,-35.2348937988,-13.651446998299999,0.0188525122,0.0144082858,62177630.0,0.9687535533,13424459729.516602,218.6039696546,257.784881748,-1,-1
2025-01-24,221.9919433594,224.8318679351,220.6267944226,223.9848686182,54697900,-0.0039345658,-0.0039423265,4.2050735124,-1.9929252588000002,223.7835845947,-1,227.8591171265,-1,235.9817848206,-1,240.0789389038,-1,233.0480183411,-1,219.7377172089,1,229.2707933215,235.1121505181,20.9162433893,13.9168311959,-5.8413571965,-3.928296412,-1.9130607845,255.3267629841,235.9817848206,216.636806657,38.689956327,0.1384115468,-87.0080191226,-91.3529993976,-7.1745300293,-3.1307066532,-14.0202484131,-5.9404763406,-32.6939239502,-12.8369604076,0.017994585100000002,0.014388554500000001,61476330.0,0.8897391891,12142493118.676758,218.6039696546,252.6032810693,-1,-1
2025-01-27,229.0469055176,231.3287982978,223.1877002654,223.2275672862,94863400,0.0317802622,0.031285720100000004,8.1410980323,5.8193382314,223.7596710205,1,227.4067230225,1,234.8687362671,-1,240.1156085205,-1,233.1396209717,-1,220.0596639252,1,229.236349044,234.6628731104,35.4671872612,54.3525622494,-5.4265240664,-4.2279419429,-1.1985821235,253.0260011676,234.8687362671,216.7114713666,36.314529801,0.3396831576,-56.9255894911,-69.2848606974,-0.1195678711,-0.052175115,-4.52394104,-1.9368603174,-22.2609710693,-8.858047496,0.0214520292,0.015539364000000002,65999600.0,1.4373329535,21728168216.876217,218.6039696546,252.3840635284,-1,-1
2025-01-28,237.4171905518,239.3403714136,229.9935466927,230.0334137143,75707600,0.0365439778,0.0358920811,9.3468247208,7.3837768375,226.8726226807,1,227.902961731,1,234.2628868103,1,240.3145028687,-1,233.3228894043,1,220.4181998444,1,230.4949400452,234.8668966247,45.5952483675,66.5203403553,-4.3719565795,-4.2567448702,-0.1152117093,251.1219814567,234.2628868103,217.4037921639,33.7181892928,0.5935490252,-22.4003277858,-44.3067832569,15.5647583008,7.015815938,4.962387085,2.1347750233,-12.1169891357,-4.8558434564,0.024557902200000002,0.0169896291,69626830.0,1.0873337189,17974285695.41626,218.6039696546,252.3840635284,1,-1
2025-01-29,238.5132904053,239.0115217092,233.1822093718,233.2918208668,45486100,0.004616767,0.0046061424,5.8293123374,5.2214695385,229.9676330566,1,228.0514343262,1,233.7118423462,1,240.5209695435,-1,233.491736908,1,220.7716918182,1,231.7285324083,235.1369998678,46.7572816804,67.9281111289,-3.4084674595,-4.0870893881,0.6786219286,249.1279558434,233.7118423462,218.295728849,30.8322269944,0.6557282275,-3.9885464118,-41.061973288,15.4750518799,6.9382954162,1.4847259521,0.6263911506000001,-11.0208892822,-4.416585053,0.023830893500000002,0.0166201962,70192240.0,0.6480217756000001,10849039378.703308,218.6039696546,248.2188557451,1,-1
2025-01-30,236.7495574951,239.9382349359,236.3709120272,237.8257389823,55658300,-0.0073946945,-0.0074221708,3.5673229087,-1.0761814872,232.7437774658,1,228.9811340332,1,233.3999488831,1,240.7017276001,-1,233.6418521118,1,221.1120462036,1,232.5009978063,235.256448581,50.7802433925,86.3040247982,-2.7554507747,-3.8207616654,1.0653108907,248.2685971737,233.3999488831,218.5313005924,29.7372965813,0.6126399840000001,-14.9462725749,-38.7281525073,13.8807220459,6.2282023496,9.2969970703,4.0874444556,-6.2378692627,-2.5671572171,0.0193408267,0.0165871503,68582160.0,0.8115565331,13177077895.930481,218.6039696546,246.4551063311,1,-1
2025-01-31,235.1651916504,246.315611433,232.6142496314,246.315611433,100959800,-0.0066921597,-0.0067146526,13.7013618017,-11.1504197826,235.378427124,-1,229.5810058594,1,233.0332504272,1,240.8238943481,-1,233.7788113403,1,221.4474076843,1,232.9108737823,235.2496888083,51.7182179748,78.9900155683,-2.3388150261,-3.5243723375,1.1855573115,247.3068580517,233.0332504272,218.7596428028,28.5472152489,0.5746812326,-40.237312072,-40.5366388161,13.173248291,5.9341109824,5.9987182617,2.6176247219,-7.3339691162000005,-3.0243276278,0.0195884313,0.016156190600000002,71829310.0,1.4055515778,23742230715.98511,218.6039696546,246.4551063311,1,-1
2025-02-03,227.2034454346,231.0099400908,224.9016191247,229.1764524471,73063300,-0.0338559723,-0.034442358900000004,6.108320966,-1.9730070125,235.0097351074,-1,229.384703064,-1,232.1867553711,-1,240.727038269,-1,233.897666626,-1,221.7221101379,1,232.0328078826,234.6536707805,45.0683150278,57.5494588376,-2.6208628978,-3.3436704496000003,0.7228075518,245.6750646872,232.1867553711,218.698446055,26.9766186322,0.31527299610000004,-68.968003236,-69.123429755,-1.843460083,-0.8048395497,-1.9630279541000002,-0.8565947388,-16.929901123,-6.9346942406,0.022783464,0.0171051058,72286810.0,1.0107417937,16600233494.819641,218.6039696546,246.315611433,-1,-1
2025-02-04,231.9765167236,232.3053512351,225.8482620718,226.4461457663,45067300,0.0210079177,0.020790294,6.4570891634,5.5303709574,233.9216003418,-1,230.3971115112,1,231.7179206848,1,240.681998291,-1,234.0595747375,-1,222.0364149475,1,232.0241477043,234.4553630725,45.2731874944,65.311760414,-2.4312153682,-3.1611794333,0.7299640651,244.4979462289,231.7179206848,218.9378951408,25.5600510881,0.5101171957,-51.7439378874,-51.7439378874,-5.4406738280999996,-2.2916090513,10.1240844727,4.5634318136,-9.3766937256,-3.885050341,0.0207651604,0.017479464400000002,66986500.0,0.6727818292000001,10454555272.138977,218.6039696546,246.315611433,-1,-1
2025-02-05,231.6476593018,231.8469487786,227.4625194685,227.721594268,39620300,-0.0014176324,-0.0014186382000000001,4.3844293101,3.9260650338,232.5484741211,-1,231.2580535889,1,231.2082298279,1,240.6329724121,-1,234.1793748474,-1,222.3541887665,1,231.9662264116,234.2473850154,54.7463197162,55.0249977741,-2.2811586037,-2.9851752674,0.7040166637,243.068254337,231.2082298279,219.3482053188,23.7200490181,0.5185256562,-52.9306500444,-52.9306500444,-6.8656311035,-2.8785109173,8.6094207764,3.8600649078,-10.1938171387,-4.2150822467,0.0208505239,0.017472156500000002,64535880.0,0.6139267025,9177949755.833435,218.6039696546,246.315611433,-1,-1
2025-02-06,232.3950195312,232.9729696905,229.614880234,230.4718387178,29925300,0.0032262801000000002,0.0032210868,3.3580894565,1.9231808134000001,231.6775665283,1,232.2106719971,1,230.7359069824,1,240.5988937378,-1,234.225227356,-1,222.6571823883,1,232.0321945839,234.1101727572,53.7344417381,36.244572145,-2.0779781734,-2.8037358486,0.7257576752,241.5161678943,230.7359069824,219.9556460705,21.5605218238,0.5769514097,-50.2337321372,-50.2337321372,-4.3545379639,-1.8393014162,9.526184082,4.2743455193,-9.4464569092,-3.9060532743,0.0207876572,0.0174728107,61504930.0,0.4865512407,6954490677.978516,218.6039696546,246.315611433,-1,-1
2025-02-07,226.824798584,233.1722608185,226.4560970631,231.7772191861,39707200,-0.023968762100000002,-0.0242606871,6.7161637554,-4.9524206021,230.009487915,-1,232.6939575195,-1,230.276537323,-1,240.405579834,-1,234.222046814,-1,222.8809438324,1,231.2310567377,233.570515411,47.6005878766,24.2876735963,-2.3394586732000002,-2.7108804135,0.3714217403,240.8918569215,230.276537323,219.6612177245,21.230639197,0.3374171071,-70.3343851112,-70.3343851112,-8.3403930664,-3.5466103669,4.8328552246,2.1770408203000002,-9.1873931885,-3.8927621152,0.022568032800000002,0.0177892449,60005860.0,0.6617220385,9006577642.333986,218.6039696546,246.315611433,-1,-1
2025-02-10,227.0941162109,230.0269397295,226.6452180691,229.0094413336,33115600,0.0011873377000000001,0.0011866333,3.3817216604,-1.9153251227,229.9876220703,-1,232.4986785889,-1,229.9527008057,-1,240.1726126099,-1,234.2387789917,-1,223.1143421936,1,230.594604349,233.0907821368,56.2771469305,27.2652018858,-2.4961777877999998,-2.6679398884000003,0.1717621006,240.5399993265,229.9527008057,219.3654022849,21.1745970416,0.3649993391,-70.4004375618,-69.3625277629,-0.1093292236,-0.048119527200000005,-1.9527893066000002,-0.8525717919,-6.4767303467,-2.7729189846,0.020076466600000002,0.017716885300000002,53831080.0,0.6151762142,7520357914.794922,218.6039696546,246.315611433,-1,-1
2025-02-11,232.0519866943,234.6556142398,227.5729600586,227.6427812184,53718400,0.0218317875,0.0215968867,7.0826541811,4.409205476,230.0027160645,1,231.9621582031,1,229.932559967,1,239.9778192139,-1,234.2961317444,-1,223.3691047668,1,230.8188170175,233.0138343262,59.8999555216,43.6745189395,-2.1950173087,-2.5733553724,0.3783380637,240.5013332146,229.932559967,219.3637867195,21.137546495,0.6002683414000001,-55.5246461249,-51.4715975789,0.0754699707,0.0325334529,-5.3652038574,-2.259821138,-0.40281677250000003,-0.17328821190000002,0.0174076864,0.0182773162,51632160.0,1.0404058246,12465461442.041018,218.6039696546,246.315611433,1,-1
2025-02-12,236.2916107178,236.3814025259,230.1167229001,230.6354574365,45243300,0.0182701475,0.0181052537,6.2646796259,5.6561532812,230.9315063477,1,231.7399902344,1,229.8957122803,1,239.8606436157,-1,234.4058345032,1,223.6433774567,1,231.6607852791,233.2566325775,63.5325496528,71.7562605658,-1.5958472984,-2.3778537576,0.7820064592,240.3649875233,229.8957122803,219.4264370373,20.938550486,0.8054604206,-39.0208732119,-36.1725255956,4.643951416,2.0047478269,-2.2216796875,-0.9314699754,-0.7369537354,-0.3109134703,0.0184983126,0.018655555,51607880.0,0.8766742598,10690612231.187439,218.6039696546,246.315611433,1,-1
2025-02-13,240.9402313232,241.7482510315,234.9947929631,236.3315173007,53614100,0.019673235900000002,0.019482219000000002,6.7534580684000005,4.6087140226,232.6405487061,1,232.1590576172,1,230.5700958252,1,239.8358425903,1,234.5505764771,1,223.9318084717,1,233.0883923628,233.8257880402,67.7531013726,71.5869621137,-0.7373956774,-2.0497621416,1.3123664642000001,242.0642017393,230.5700958252,219.0759899111,22.9882118282,0.9511066618,-23.2419610696,-19.3975519486,8.545211792,3.6770201914,4.1906738280999996,1.7700872907,13.4876708984,5.9298830812,0.0193822159,0.0184508331,51403460.0,1.0430056654,12917793656.187439,218.6039696546,246.315611433,1,1
2025-02-14,244.002746582,244.9504238463,240.4015608007,240.660920458,40896200,0.0127106845,0.0126305818,4.5488630455,3.341826124,236.0761383057,1,233.0428131104,1,231.3119094849,1,239.876277771,1,234.7232563782,1,224.2418653107,1,234.7675237811,234.5796368212,65.1455580369,76.2924218228,0.1878869599,-1.6022323213,1.7901192812,244.2490362823,231.3119094849,218.3747826874,25.874253595,0.9904812829,-10.8007176695,-8.3461848615,17.177947998,7.5732230802,8.8375549316,3.7580199985,14.8362731934,6.4740155809,0.0193947699,0.0185939426,45397100.0,0.9008549004,9978785124.768066,218.6039696546,246.315611433,1,1
2025-02-17,244.002746582,244.9504238463,240.4015608007,240.660920458,40896200,0.0,0.0,4.5488630455,3.341826124,239.4578643799,1,234.7227432251,1,232.0537231445,1,239.8387896729,1,234.8440774536,1,224.5358656311,1,236.188327289,235.2776449517,58.0304994159,75.5135415046,0.9106823372,-1.0996493896,2.0103317268,246.1246161061,232.0537231445,217.9828301829,28.1417859232,0.924600751,-10.8007176695,-8.3461848615,16.9086303711,7.4456488143,16.7993011475,7.3939464762,14.8362731934,6.4740155809,0.014386552200000001,0.0185550598,42180390.0,0.9695548097000001,9978785124.768066,218.6039696546,246.315611433,1,1
2025-02-18,243.8730621338,244.5813199543,241.2494791134,243.5538361933,48822500,-0.0005314877,-0.0005316289,3.3318408409,0.3192259405,241.8220794678,1,235.9123977661,1,233.1547546387,1,239.778380127,1,235.0311871338,1,224.823500824,1,237.3705941882,235.9143425209,56.6935252742,99.2507094853,1.4562516673,-0.5884691782,2.0447208455,247.3105618363,233.1547546387,218.9989474411,28.3116143952,0.8785834091,-11.4063237909,-8.8141630827,11.8210754395,5.0941496377,11.8965454102,5.1283403933,22.0206298828,9.925800524,0.0136939689,0.0184277256,42555910.0,1.1472554576,11906492576.026915,219.0125208731,246.315611433,1,1
2025-02-19,244.2720794678,245.4092952437,242.5662634146,244.0626007631,32204200,0.0016361681000000002,0.0016348311,2.8430318291,0.20947870470000002,243.4181732178,1,237.1748397827,1,234.2164466858,1,239.7514599609,1,235.2166134644,1,225.1017472076,1,238.4323611543,236.5334341466,59.7259892378,99.2562827438,1.8989270076,-0.090989941,1.9899169487,248.3626374005,234.2164466858,220.0702559711,28.2923814294,0.8554183944,-9.542975153,-7.4846177606,7.98046875,3.3773813322,12.624420166,5.449837138,21.2338409424,9.5202692968,0.013565971900000001,0.0184267664,41814300.0,0.7701719268,7866586901.596069,220.6267944226,246.315611433,1,1
2025-02-20,245.2297515869,246.1774289001,243.6935033255,244.3419253346,32316900,0.003920514,0.0039128489,2.4839255745,0.8878262523,244.2760772705,1,238.4583129883,1,235.3344924927,1,239.714397583,1,235.4226651001,1,225.3841854858,1,239.4781135285,237.1776058089,63.2269773057,99.0348801294,2.3005077196,0.3873095911,1.9131981285,249.2369266324,235.3344924927,221.432058353,27.8048682794,0.8558822504,-4.4542479142,-4.226974896,4.2895202637,1.7803254525,12.8347320557,5.5228085703000005,22.3609161377,10.0332180103,0.013555364,0.018437011200000002,42053460.0,0.7684718451,7925065359.059144,220.6267944226,246.315611433,1,1
2025-02-21,244.9504241943,248.0827563992,244.6212281548,245.3494413941,53197400,-0.0011390437,-0.0011396929,3.4615282444,-0.3990171998,244.465612793,1,240.2708755493,1,236.4824165344,1,239.6683602905,1,235.6146757507,1,225.6650779724,1,240.3200074771,237.7533701338,79.2245261021,95.6840891746,2.5666373433,0.8231751415,1.7434622016999999,249.5099734755,236.4824165344,223.4548595934,26.0551138821,0.825003671,-14.0877150554,-11.4085684105,0.9476776123,0.38838809220000003,18.1256256104,7.991024669,22.958480835,10.3420333583,0.0093006267,0.0178418579,43402480.0,1.2256765051,13030725696.035769,223.1877002654,248.0827563992,1,1
2025-02-24,246.4966430664,248.2523400597,243.8231791128,244.3319283269,51326400,0.006312374700000001,0.0062925352,4.4291609469,2.1647147395,244.9643920898,1,242.2111282349,1,237.3549034119,1,239.5952539063,1,235.8730119324,1,225.947885437,1,241.2702591062,238.4010199808,76.754057709,93.583559742,2.8692391255,1.2323879383,1.6368511872,250.6208481873,237.3549034119,224.0889586365,26.5318895508,0.8445566754,-8.0550441355,-7.0046767385,2.4938964844,1.0220772181,19.4025268555,8.5438263127,17.4497375488,7.6184122677,0.009035889600000001,0.017722743200000002,45223560.0,1.1349482438,12651785300.683594,224.9016191247,248.2523400597,1,1
2025-02-25,246.4367828369,249.3895619479,244.3119941198,247.3944454523,48013300,-0.000242844,-0.0002428735,5.0775678281,-0.9576626154000001,245.4771362305,1,243.6496078491,1,237.8058830261,1,239.4723226929,1,236.0901382446,1,226.2238813782,1,242.065108911,238.9962616739,77.5225241598,86.0942287067,3.0688472371,1.5996797981,1.469167439,251.6800478331,237.8058830261,223.9317182192,27.7483296139,0.8110421395,-12.8754164526,-12.0580937822,2.5637207031,1.0512521066,14.3847961426,6.1989540997,9.0195922852,3.7990476866,0.007990092800000001,0.0176826742,44653050.0,1.0752524184,11832243185.383608,224.9016191247,249.3895619479,1,1
2025-02-26,239.7731018066,244.3818160551,238.54610942,243.7334092806,44433600,-0.0270401234,-0.027412434500000003,5.8357066351,-3.960307474,244.5773406982,-1,243.997756958,-1,237.8688735962,1,239.3243334961,1,236.2031027222,1,226.4737670898,1,241.7124924334,239.0538053874,61.2526925662,28.9265057383,2.658687046,1.8114812476000002,0.8472057983,251.767978463,237.8688735962,223.9697687294,27.7982097337,0.568501829,-41.9319984552,-39.2701837418,-4.4989776611,-1.8417895614000002,3.4814910889,1.4733875140000001,1.2598114014,0.5281933762000001,0.0120917373,0.0181328288,44572080.0,0.9968931223,10653982096.435549,224.9016191247,249.3895619479,-1,1
2025-02-27,236.7205657959,241.8679698022,236.4811463462,238.8254142236,41153600,-0.012730936,-0.012812668800000001,5.386823456,-2.1048484277,242.87550354,-1,243.5757904053,-1,237.8674240112,-1,239.0806170654,-1,236.2905186462,1,226.7283737946,1,240.9445037199,238.8809728251,66.3480226205,22.4019000608,2.0635308948,1.8618911771,0.2016397178,251.7670264419,237.8674240112,223.9678215806,27.7992048612,0.4587449274,-55.7017437806,-51.7356490232,-8.509185791,-3.4698831345,-4.2196655273,-1.7513328945,-0.028991699200000002,-0.0122457248,0.0109801937,0.016618943,43326030.0,0.9498585492,9741903476.538086,224.9016191247,249.3895619479,-1,-1
2025-02-28,241.2494812012,241.4988707613,229.637903892,236.3714220146,56833400,0.0191319051,0.018951191500000002,11.8609668693,4.8780591866,242.1353149414,-1,243.3004638672,-1,238.1716384888,1,238.8338113403,1,236.4380545044,1,226.9902147675,1,240.9914233324,239.05641789,70.4998439893,41.1558961436,1.9350054424,1.8765140302,0.058491412300000004,252.088537144,238.1716384888,224.2547398336,27.8337973104,0.610579332,-37.3114052684,-33.2411783443,-3.7009429932,-1.5108947067,-2.7532653809000003,-1.1283747496,6.0842895508,2.5872407001,0.0120526326,0.0168975195,44919750.0,1.2652207548,13711028264.898682,224.9016191247,249.3895619479,-1,1
